movieId,title,genres,imdb_url
2652,"Curse of Frankenstein, The (1957)",Horror,https://www.imdb.com/title/tt0050280/
2653,Son of Dracula (1943),Horror,https://www.imdb.com/title/tt0036376/
2654,"Wolf Man, The (1941)",Drama|Fantasy|Horror,https://www.imdb.com/title/tt0034398/
2655,Howling II: Your Sister Is a Werewolf (1985),Horror,https://www.imdb.com/title/tt0089308/
2656,Tarantula (1955),Horror|Sci-Fi,https://www.imdb.com/title/tt0048696/
2657,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,https://www.imdb.com/title/tt0073629/
2658,"Flying Saucer, The (1950)",Sci-Fi,https://www.imdb.com/title/tt0042469/
2659,It Came from Hollywood (1982),Comedy|Documentary,https://www.imdb.com/title/tt0084156/
2660,"Thing from Another World, The (1951)",Horror|Sci-Fi,https://www.imdb.com/title/tt0044121/
2661,It Came from Outer Space (1953),Sci-Fi,https://www.imdb.com/title/tt0045920/
2662,"War of the Worlds, The (1953)",Action|Drama|Sci-Fi,https://www.imdb.com/title/tt0046534/
2663,It Came from Beneath the Sea (1955),Sci-Fi,https://www.imdb.com/title/tt0048215/
2664,Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller,https://www.imdb.com/title/tt0049366/
2665,Earth vs. the Flying Saucers (1956),Sci-Fi,https://www.imdb.com/title/tt0049169/
2666,It Conquered the World (1956),Sci-Fi,https://www.imdb.com/title/tt0049370/
2667,"Mole People, The (1956)",Horror|Sci-Fi,https://www.imdb.com/title/tt0049516/
2668,Swamp Thing (1982),Horror|Sci-Fi,https://www.imdb.com/title/tt0084745/
2669,Pork Chop Hill (1959),War,https://www.imdb.com/title/tt0053183/
2670,Run Silent Run Deep (1958),War,https://www.imdb.com/title/tt0052151/
2671,Notting Hill (1999),Comedy|Romance,https://www.imdb.com/title/tt0125439/
2672,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller,https://www.imdb.com/title/tt0139809/
2673,Eternity and a Day (Mia aoniotita kai mia mera) (1998),Drama,https://www.imdb.com/title/tt0156794/
2674,"Loss of Sexual Innocence, The (1999)",Drama|Fantasy,https://www.imdb.com/title/tt0126859/
2675,"Twice Upon a Yesterday (a.k.a. Man with Rain in His Shoes, The) (1998)",Comedy|Drama|Romance,https://www.imdb.com/title/tt0138590/
2676,Instinct (1999),Drama|Thriller,https://www.imdb.com/title/tt0128278/
2677,Buena Vista Social Club (1999),Documentary|Musical,https://www.imdb.com/title/tt0186508/
2678,Desert Blue (1998),Drama,https://www.imdb.com/title/tt0126261/
2679,Finding North (1998),Comedy|Drama|Romance,https://www.imdb.com/title/tt0124555/
2680,Floating (1997),Drama,https://www.imdb.com/title/tt0139216/
2681,Free Enterprise (1998),Comedy|Romance|Sci-Fi,https://www.imdb.com/title/tt0141105/
2682,Limbo (1999),Drama,https://www.imdb.com/title/tt0164085/
2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,https://www.imdb.com/title/tt0145660/
2684,Promise Her Anything (1999),Comedy|Drama,https://www.imdb.com/title/tt0143924/
2685,"Red Dwarf, The (Nain rouge, Le) (1998)",Comedy|Drama,https://www.imdb.com/title/tt0156820/
2686,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery,https://www.imdb.com/title/tt0120802/
2687,Tarzan (1999),Adventure|Animation|Children|Drama,https://www.imdb.com/title/tt0120855/
2688,"General's Daughter, The (1999)",Crime|Drama|Mystery|Thriller,https://www.imdb.com/title/tt0144214/
2689,Get Bruce (1999),Documentary,https://www.imdb.com/title/tt0184510/
2690,"Ideal Husband, An (1999)",Comedy|Romance,https://www.imdb.com/title/tt0122541/
2691,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)",Drama,https://www.imdb.com/title/tt0120731/
2692,Run Lola Run (Lola rennt) (1998),Action|Crime,https://www.imdb.com/title/tt0130827/
2693,Trekkies (1997),Documentary,https://www.imdb.com/title/tt0120370/
2694,Big Daddy (1999),Comedy,https://www.imdb.com/title/tt0142342/
2695,"Boys, The (1998)",Drama,https://www.imdb.com/title/tt0139898/
2696,"Dinner Game, The (Dîner de cons, Le) (1998)",Comedy,https://www.imdb.com/title/tt0119038/
2697,My Son the Fanatic (1997),Comedy|Drama|Romance,https://www.imdb.com/title/tt0119743/
2698,Zone 39 (1997),Sci-Fi,https://www.imdb.com/title/tt0120554/
2699,Arachnophobia (1990),Comedy|Horror,https://www.imdb.com/title/tt0099052/
2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,https://www.imdb.com/title/tt0158983/
2701,Wild Wild West (1999),Action|Comedy|Sci-Fi|Western,https://www.imdb.com/title/tt0120891/
2702,Summer of Sam (1999),Drama,https://www.imdb.com/title/tt0162677/
2703,Broken Vessels (1998),Drama,https://www.imdb.com/title/tt0149964/
2704,"Lovers on the Bridge, The (Amants du Pont-Neuf, Les) (1991)",Drama|Romance,https://www.imdb.com/title/tt0101318/
2705,"Late August, Early September (Fin août, début septembre) (1998)",Drama,https://www.imdb.com/title/tt0167925/
2706,American Pie (1999),Comedy|Romance,https://www.imdb.com/title/tt0163651/
2707,Arlington Road (1999),Thriller,https://www.imdb.com/title/tt0137363/
2708,"Autumn Tale, An (Conte d'automne) (1998)",Romance,https://www.imdb.com/title/tt0137439/
2709,Muppets From Space (1999),Children|Comedy,https://www.imdb.com/title/tt0158811/
2710,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,https://www.imdb.com/title/tt0185937/
2711,My Life So Far (1999),Drama,https://www.imdb.com/title/tt0120899/
2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller,https://www.imdb.com/title/tt0120663/
2713,Lake Placid (1999),Horror|Thriller,https://www.imdb.com/title/tt0139414/
2714,"Wood, The (1999)",Drama,https://www.imdb.com/title/tt0161100/
2715,"Velocity of Gary, The (1998)",Comedy|Romance,https://www.imdb.com/title/tt0120878/
2716,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Sci-Fi,https://www.imdb.com/title/tt0087332/
2717,Ghostbusters II (1989),Comedy|Fantasy|Sci-Fi,https://www.imdb.com/title/tt0097428/
2718,Drop Dead Gorgeous (1999),Comedy,https://www.imdb.com/title/tt0157503/
2719,"Haunting, The (1999)",Horror|Thriller,https://www.imdb.com/title/tt0171363/
2720,Inspector Gadget (1999),Action|Adventure|Children|Comedy,https://www.imdb.com/title/tt0141369/
2721,Trick (1999),Comedy|Romance,https://www.imdb.com/title/tt0162710/
2722,Deep Blue Sea (1999),Action|Horror|Sci-Fi|Thriller,https://www.imdb.com/title/tt0149261/
2723,Mystery Men (1999),Action|Comedy|Fantasy,https://www.imdb.com/title/tt0132347/
2724,Runaway Bride (1999),Comedy|Romance,https://www.imdb.com/title/tt0163187/
2725,Twin Falls Idaho (1999),Drama,https://www.imdb.com/title/tt0162830/
2726,"Killing, The (1956)",Crime|Film-Noir,https://www.imdb.com/title/tt0049406/
2727,Killer's Kiss (1955),Crime|Film-Noir,https://www.imdb.com/title/tt0048254/
2728,Spartacus (1960),Action|Drama|Romance|War,https://www.imdb.com/title/tt0054331/
2729,Lolita (1962),Drama|Romance,https://www.imdb.com/title/tt0056193/
2730,Barry Lyndon (1975),Drama|Romance|War,https://www.imdb.com/title/tt0072684/
2731,"400 Blows, The (Les quatre cents coups) (1959)",Crime|Drama,https://www.imdb.com/title/tt0053198/
2732,Jules and Jim (Jules et Jim) (1961),Drama|Romance,https://www.imdb.com/title/tt0055032/
2733,Vibes (1988),Adventure|Comedy|Romance,https://www.imdb.com/title/tt0096378/
2734,"Mosquito Coast, The (1986)",Adventure|Drama|Thriller,https://www.imdb.com/title/tt0091557/
2735,"Golden Child, The (1986)",Action|Adventure|Comedy|Fantasy|Mystery,https://www.imdb.com/title/tt0091129/
2736,Brighton Beach Memoirs (1986),Comedy,https://www.imdb.com/title/tt0090774/
2737,Assassination (1987),Action|Drama|Thriller,https://www.imdb.com/title/tt0092585/
2738,Crimes of the Heart (1986),Comedy|Drama,https://www.imdb.com/title/tt0090886/
2739,"Color Purple, The (1985)",Drama,https://www.imdb.com/title/tt0088939/
2740,"Kindred, The (1986)",Horror|Sci-Fi,https://www.imdb.com/title/tt0091343/
2741,No Mercy (1986),Action|Crime|Thriller,https://www.imdb.com/title/tt0091637/
2742,Ménage (Tenue de soirée) (1986),Comedy|Drama,https://www.imdb.com/title/tt0092068/
2743,Native Son (1986),Drama,https://www.imdb.com/title/tt0091613/
2744,Otello (1986),Drama,https://www.imdb.com/title/tt0091699/
2745,"Mission, The (1986)",Drama,https://www.imdb.com/title/tt0091530/
2746,Little Shop of Horrors (1986),Comedy|Horror|Musical,https://www.imdb.com/title/tt0091419/
2747,"Little Shop of Horrors, The (1960)",Comedy|Horror,https://www.imdb.com/title/tt0054033/
2748,Allan Quatermain and the Lost City of Gold (1987),Action|Adventure|Comedy,https://www.imdb.com/title/tt0092534/
2749,"Morning After, The (1986)",Drama|Mystery,https://www.imdb.com/title/tt0091554/
2750,Radio Days (1987),Comedy|Drama,https://www.imdb.com/title/tt0093818/
2751,From the Hip (1987),Comedy|Drama,https://www.imdb.com/title/tt0093051/
2752,Outrageous Fortune (1987),Comedy|Mystery,https://www.imdb.com/title/tt0093690/
2753,"Bedroom Window, The (1987)",Thriller,https://www.imdb.com/title/tt0092627/
2754,Deadtime Stories (1987),Horror,https://www.imdb.com/title/tt0092850/
2755,Light of Day (1987),Drama,https://www.imdb.com/title/tt0093415/
2756,Wanted: Dead or Alive (1987),Action,https://www.imdb.com/title/tt0094293/
2757,Frances (1982),Drama,https://www.imdb.com/title/tt0083967/
2758,Plenty (1985),Drama,https://www.imdb.com/title/tt0089816/
2759,Dick (1999),Comedy,https://www.imdb.com/title/tt0144168/
2760,"Gambler, The (Játékos, A) (1997)",Drama,https://www.imdb.com/title/tt0129111/
2761,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi,https://www.imdb.com/title/tt0129167/
2762,"Sixth Sense, The (1999)",Drama|Horror|Mystery,https://www.imdb.com/title/tt0167404/
2763,"Thomas Crown Affair, The (1999)",Action|Mystery,https://www.imdb.com/title/tt0155267/
2764,"Thomas Crown Affair, The (1968)",Crime|Drama|Romance|Thriller,https://www.imdb.com/title/tt0063688/
2765,"Acid House, The (1998)",Comedy|Drama,https://www.imdb.com/title/tt0122515/
2766,"Adventures of Sebastian Cole, The (1998)",Comedy|Drama,https://www.imdb.com/title/tt0168449/
2767,Illuminata (1998),Comedy,https://www.imdb.com/title/tt0120709/
2768,Stiff Upper Lips (1998),Comedy,https://www.imdb.com/title/tt0120210/
2769,"Yards, The (2000)",Crime|Drama,https://www.imdb.com/title/tt0138946/
2770,Bowfinger (1999),Comedy,https://www.imdb.com/title/tt0131325/
2771,Brokedown Palace (1999),Drama,https://www.imdb.com/title/tt0120620/
2772,Detroit Rock City (1999),Comedy,https://www.imdb.com/title/tt0165710/
2773,Alice and Martin (Alice et Martin) (1998),Drama,https://www.imdb.com/title/tt0176422/
2774,Better Than Chocolate (1999),Comedy|Romance,https://www.imdb.com/title/tt0168987/
2775,Head On (1998),Drama,https://www.imdb.com/title/tt0138487/
2776,"Marcello Mastroianni: I Remember Yes, I Remember (Marcello Mastroianni: mi ricordo, sì, io mi ricordo) (1997)",Documentary,https://www.imdb.com/title/tt0119614/
2777,Cobra (1925),Drama,https://www.imdb.com/title/tt0015693/
2778,Never Talk to Strangers (1995),Crime|Drama|Romance|Thriller,https://www.imdb.com/title/tt0113965/
2779,Heaven Can Wait (1978),Comedy,https://www.imdb.com/title/tt0077663/
2780,"Raven, The (1963)",Comedy|Horror,https://www.imdb.com/title/tt0057449/
2781,"Tingler, The (1959)",Horror,https://www.imdb.com/title/tt0053363/
2782,Pit and the Pendulum (1961),Horror,https://www.imdb.com/title/tt0055304/
2783,"Tomb of Ligeia, The (1965)",Horror,https://www.imdb.com/title/tt0059821/
2784,"Masque of the Red Death, The (1964)",Horror,https://www.imdb.com/title/tt0058333/
2785,Tales of Terror (1962),Horror,https://www.imdb.com/title/tt0056552/
2786,Haunted Honeymoon (1986),Comedy,https://www.imdb.com/title/tt0091178/
2787,Cat's Eye (1985),Horror,https://www.imdb.com/title/tt0088889/
2788,Monty Python's And Now for Something Completely Different (1971),Comedy,https://www.imdb.com/title/tt0066765/
2789,Damien: Omen II (1978),Horror,https://www.imdb.com/title/tt0077394/
2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",Horror|Thriller,https://www.imdb.com/title/tt0082377/
2791,Airplane! (1980),Comedy,https://www.imdb.com/title/tt0080339/
2792,Airplane II: The Sequel (1982),Comedy,https://www.imdb.com/title/tt0083530/
2793,"American Werewolf in Paris, An (1997)",Comedy|Horror|Romance|Thriller,https://www.imdb.com/title/tt0118604/
2794,European Vacation (aka National Lampoon's European Vacation) (1985),Adventure|Comedy|Romance,https://www.imdb.com/title/tt0089670/
2795,National Lampoon's Vacation (1983),Comedy,https://www.imdb.com/title/tt0085995/
2796,Funny Farm (1988),Comedy,https://www.imdb.com/title/tt0095188/
2797,Big (1988),Comedy|Drama|Fantasy|Romance,https://www.imdb.com/title/tt0094737/
2798,Problem Child (1990),Children|Comedy,https://www.imdb.com/title/tt0100419/
2799,Problem Child 2 (1991),Comedy,https://www.imdb.com/title/tt0102719/
2800,Little Nemo: Adventures in Slumberland (1992),Adventure|Animation|Children|Drama|Fantasy,https://www.imdb.com/title/tt0104740/
2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance,https://www.imdb.com/title/tt0119843/
2802,Tequila Sunrise (1988),Action|Drama|Romance|Thriller,https://www.imdb.com/title/tt0096244/
2803,"Pelican Brief, The (1993)",Crime|Drama|Mystery|Romance|Thriller,https://www.imdb.com/title/tt0107798/
2804,"Christmas Story, A (1983)",Children|Comedy,https://www.imdb.com/title/tt0085334/
2805,Mickey Blue Eyes (1999),Comedy|Romance,https://www.imdb.com/title/tt0130121/
2806,Teaching Mrs. Tingle (1999),Comedy|Thriller,https://www.imdb.com/title/tt0133046/
2807,Universal Soldier: The Return (1999),Action|Sci-Fi,https://www.imdb.com/title/tt0176269/
2808,Universal Soldier (1992),Action|Sci-Fi,https://www.imdb.com/title/tt0105698/
2809,Love Stinks (1999),Comedy,https://www.imdb.com/title/tt0188863/
2810,Perfect Blue (1997),Animation|Horror|Mystery|Thriller,https://www.imdb.com/title/tt0156887/
2811,With Friends Like These... (1998),Comedy,https://www.imdb.com/title/tt0119692/
2812,In Too Deep (1999),Action|Thriller,https://www.imdb.com/title/tt0160401/
2813,"Source, The (1999)",Documentary,https://www.imdb.com/title/tt0181833/
2814,"Bat, The (1959)",Horror,https://www.imdb.com/title/tt0052602/
2815,Iron Eagle (1986),Action|War,https://www.imdb.com/title/tt0091278/
2816,Iron Eagle II (1988),Action|War,https://www.imdb.com/title/tt0095382/
2817,Aces: Iron Eagle III (1992),Action,https://www.imdb.com/title/tt0103617/
2818,Iron Eagle IV (1995),Action|War,https://www.imdb.com/title/tt0113438/
2819,Three Days of the Condor (3 Days of the Condor) (1975),Drama|Mystery|Romance|Thriller,https://www.imdb.com/title/tt0073802/
2820,Hamlet (1964),Drama,https://www.imdb.com/title/tt0058175/
2821,Male and Female (1919),Adventure|Drama,https://www.imdb.com/title/tt0010418/
2822,Medicine Man (1992),Adventure|Romance,https://www.imdb.com/title/tt0104839/
2823,"Spiders Part 1: The Golden Lake, The (Die Spinnen, 1. Teil: Der Goldene See) (1919)",Action|Adventure|Drama,https://www.imdb.com/title/tt0010726/
2824,On the Ropes (1999),Documentary|Drama,https://www.imdb.com/title/tt0181733/
2825,Rosie (1998),Drama,https://www.imdb.com/title/tt0163185/
2826,"13th Warrior, The (1999)",Action|Adventure|Fantasy,https://www.imdb.com/title/tt0120657/
2827,"Astronaut's Wife, The (1999)",Horror|Sci-Fi|Thriller,https://www.imdb.com/title/tt0138304/
2828,Dudley Do-Right (1999),Children|Comedy,https://www.imdb.com/title/tt0160236/
2829,"Muse, The (1999)",Comedy,https://www.imdb.com/title/tt0164108/
2830,Cabaret Balkan (Bure Baruta) (1998),Drama,https://www.imdb.com/title/tt0169145/
2831,A Dog of Flanders (1999),Children|Drama,https://www.imdb.com/title/tt0160216/
2832,"Lost Son, The (1999)",Drama,https://www.imdb.com/title/tt0144286/
2833,Lucie Aubrac (1997),Romance|War,https://www.imdb.com/title/tt0119586/
2834,"Very Thought of You, The (1998)",Comedy|Romance,https://www.imdb.com/title/tt0120747/
2835,Chill Factor (1999),Action|Adventure|Comedy|Thriller,https://www.imdb.com/title/tt0163579/
2836,Outside Providence (1999),Comedy,https://www.imdb.com/title/tt0125971/
2837,Bedrooms & Hallways (1998),Comedy|Romance,https://www.imdb.com/title/tt0126810/
2838,I Woke Up Early the Day I Died (1998),Comedy|Crime|Thriller,https://www.imdb.com/title/tt0125211/
2839,West Beirut (West Beyrouth) (1998),Drama,https://www.imdb.com/title/tt0157183/
2840,Stigmata (1999),Drama|Thriller,https://www.imdb.com/title/tt0145531/
2841,Stir of Echoes (1999),Horror|Mystery|Thriller,https://www.imdb.com/title/tt0164181/
2842,Best Laid Plans (1999),Crime|Drama,https://www.imdb.com/title/tt0133412/
2843,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance,https://www.imdb.com/title/tt0118843/
2844,"Minus Man, The (1999)",Drama|Mystery,https://www.imdb.com/title/tt0151582/
2845,Whiteboyz (1999),Comedy|Drama,https://www.imdb.com/title/tt0178988/
2846,"Adventures of Milo and Otis, The (Koneko monogatari) (1986)",Adventure|Children|Comedy|Drama,https://www.imdb.com/title/tt0097050/
2847,Only Angels Have Wings (1939),Adventure|Drama|Romance,https://www.imdb.com/title/tt0031762/
2848,"Othello (Tragedy of Othello: The Moor of Venice, The) (1952)",Drama,https://www.imdb.com/title/tt0045251/
2849,Queens Logic (1991),Comedy|Drama,https://www.imdb.com/title/tt0102741/
2850,Public Access (1993),Drama|Thriller,https://www.imdb.com/title/tt0107895/
2851,Saturn 3 (1980),Adventure|Sci-Fi|Thriller,https://www.imdb.com/title/tt0081454/
2852,"Soldier's Story, A (1984)",Drama,https://www.imdb.com/title/tt0088146/
2853,"Alice, Sweet Alice (a.k.a. Communion) (a.k.a. Holy Terror) (1976)",Horror|Mystery,https://www.imdb.com/title/tt0076150/
2854,Don't Look in the Basement! (1973),Horror,https://www.imdb.com/title/tt0069994/
2855,Nightmares (1983),Horror,https://www.imdb.com/title/tt0086014/
2856,I Saw What You Did (1965),Thriller,https://www.imdb.com/title/tt0059297/
2857,Yellow Submarine (1968),Adventure|Animation|Comedy|Fantasy|Musical,https://www.imdb.com/title/tt0063823/
2858,American Beauty (1999),Drama|Romance,https://www.imdb.com/title/tt0169547/
2859,Stop Making Sense (1984),Documentary|Musical,https://www.imdb.com/title/tt0088178/
2860,Blue Streak (1999),Comedy,https://www.imdb.com/title/tt0181316/
2861,For Love of the Game (1999),Comedy|Drama,https://www.imdb.com/title/tt0126916/
2862,Caligula (1979),Drama,https://www.imdb.com/title/tt0080491/
2863,"Hard Day's Night, A (1964)",Adventure|Comedy|Musical,https://www.imdb.com/title/tt0058182/
2864,Splendor (1999),Comedy,https://www.imdb.com/title/tt0127296/
2865,Sugar Town (1999),Comedy,https://www.imdb.com/title/tt0173390/
2866,"Buddy Holly Story, The (1978)",Drama,https://www.imdb.com/title/tt0077280/
2867,Fright Night (1985),Comedy|Horror|Thriller,https://www.imdb.com/title/tt0089175/
2868,Fright Night Part II (1988),Horror,https://www.imdb.com/title/tt0097390/
2869,"Separation, The (Séparation, La) (1994)",Drama,https://www.imdb.com/title/tt0111342/
2870,Barefoot in the Park (1967),Comedy,https://www.imdb.com/title/tt0061385/
2871,Deliverance (1972),Adventure|Drama|Thriller,https://www.imdb.com/title/tt0068473/
2872,Excalibur (1981),Adventure|Fantasy,https://www.imdb.com/title/tt0082348/
2873,Lulu on the Bridge (1998),Drama|Mystery|Romance,https://www.imdb.com/title/tt0125879/
2874,"Pajama Game, The (1957)",Comedy|Musical|Romance,https://www.imdb.com/title/tt0050814/
2875,Sommersby (1993),Drama|Mystery|Romance,https://www.imdb.com/title/tt0108185/
2876,Thumbelina (1994),Animation|Children|Fantasy,https://www.imdb.com/title/tt0111419/
2877,Tommy (1975),Musical,https://www.imdb.com/title/tt0073812/
2878,Hell Night (1981),Horror,https://www.imdb.com/title/tt0082511/
2879,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),Action|Adventure|Comedy,https://www.imdb.com/title/tt0099558/
2880,Armour of God (Long xiong hu di) (1987),Action|Adventure|Comedy,https://www.imdb.com/title/tt0091431/
2881,Double Jeopardy (1999),Action|Crime|Drama|Thriller,https://www.imdb.com/title/tt0150377/
2882,Jakob the Liar (1999),Drama,https://www.imdb.com/title/tt0120716/
2883,Mumford (1999),Comedy|Drama,https://www.imdb.com/title/tt0140397/
2884,Dog Park (1998),Comedy|Romance,https://www.imdb.com/title/tt0129884/
2885,Guinevere (1999),Drama|Romance,https://www.imdb.com/title/tt0160338/
2886,"Adventures of Elmo in Grouchland, The (1999)",Children|Comedy,https://www.imdb.com/title/tt0159421/
2887,Simon Sez (1999),Action|Comedy,https://www.imdb.com/title/tt0168172/
2888,Drive Me Crazy (1999),Comedy|Romance,https://www.imdb.com/title/tt0164114/
2889,"Mystery, Alaska (1999)",Comedy|Drama,https://www.imdb.com/title/tt0134618/
2890,Three Kings (1999),Action|Adventure|Comedy|Drama|War,https://www.imdb.com/title/tt0120188/
2891,"Happy, Texas (1999)",Comedy,https://www.imdb.com/title/tt0162360/
2892,New Rose Hotel (1998),Action|Drama,https://www.imdb.com/title/tt0133122/
2893,Plunkett & MaCleane (1999),Action|Adventure|Drama,https://www.imdb.com/title/tt0134033/
2894,Romance (1999),Drama|Romance,https://www.imdb.com/title/tt0194314/
2895,Napoleon and Samantha (1972),Adventure|Drama,https://www.imdb.com/title/tt0068990/
2896,Alvarez Kelly (1966),Western,https://www.imdb.com/title/tt0060095/
2897,And the Ship Sails On (E la nave va) (1983),Comedy|War,https://www.imdb.com/title/tt0087188/
2898,"Dark Half, The (1993)",Horror|Mystery,https://www.imdb.com/title/tt0106664/
2899,Gulliver's Travels (1939),Adventure|Animation|Children,https://www.imdb.com/title/tt0031397/
2900,Monkey Shines (1988),Horror|Sci-Fi,https://www.imdb.com/title/tt0095652/
2901,Phantasm (1979),Horror|Sci-Fi,https://www.imdb.com/title/tt0079714/
2902,Psycho II (1983),Horror|Mystery|Thriller,https://www.imdb.com/title/tt0086154/
2903,Psycho III (1986),Horror|Thriller,https://www.imdb.com/title/tt0091799/
2904,Rain (1932),Drama,https://www.imdb.com/title/tt0023369/
2905,Sanjuro (Tsubaki Sanjûrô) (1962),Action|Adventure|Drama,https://www.imdb.com/title/tt0056443/
2906,Random Hearts (1999),Drama|Romance,https://www.imdb.com/title/tt0156934/
2907,Superstar (1999),Comedy,https://www.imdb.com/title/tt0167427/
2908,Boys Don't Cry (1999),Drama,https://www.imdb.com/title/tt0171804/
2909,"Five Wives, Three Secretaries and Me (1998)",Documentary,https://www.imdb.com/title/tt0150574/
2910,"Ennui, L' (1998)",Drama|Romance,https://www.imdb.com/title/tt0168740/
2911,"Grandfather, The (Abuelo, El) (1998)",Drama,https://www.imdb.com/title/tt0176415/
2912,"Limey, The (1999)",Crime|Drama|Thriller,https://www.imdb.com/title/tt0165854/
2913,The Mating Habits of the Earthbound Human (1999),Comedy|Sci-Fi,https://www.imdb.com/title/tt0165874/
2914,Molly (1999),Comedy|Drama,https://www.imdb.com/title/tt0143746/
2915,Risky Business (1983),Comedy,https://www.imdb.com/title/tt0086200/
2916,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,https://www.imdb.com/title/tt0100802/
2917,Body Heat (1981),Crime|Thriller,https://www.imdb.com/title/tt0082089/
2918,Ferris Bueller's Day Off (1986),Comedy,https://www.imdb.com/title/tt0091042/
2919,"Year of Living Dangerously, The (1982)",Drama|Romance|War,https://www.imdb.com/title/tt0086617/
2920,Children of Paradise (Les enfants du paradis) (1945),Drama|Romance,https://www.imdb.com/title/tt0037674/
2921,High Plains Drifter (1973),Western,https://www.imdb.com/title/tt0068699/
2922,Hang 'Em High (1968),Crime|Drama|Western,https://www.imdb.com/title/tt0061747/
2923,Handle with Care (a.k.a. Citizen's Band) (1977),Comedy,https://www.imdb.com/title/tt0076123/
2924,Drunken Master (Jui kuen) (1978),Action|Comedy,https://www.imdb.com/title/tt0080179/
2925,"Conformist, The (Conformista, Il) (1970)",Drama,https://www.imdb.com/title/tt0065571/
2926,Hairspray (1988),Comedy|Drama,https://www.imdb.com/title/tt0095270/
2927,Brief Encounter (1946),Drama|Romance,https://www.imdb.com/title/tt0037558/
2928,"Razor's Edge, The (1984)",Drama,https://www.imdb.com/title/tt0087980/
2929,Reds (1981),Drama|Romance,https://www.imdb.com/title/tt0082979/
2930,Return with Honor (1998),Documentary,https://www.imdb.com/title/tt0176093/
2931,Time of the Gypsies (Dom za vesanje) (1989),Comedy|Crime|Drama|Fantasy,https://www.imdb.com/title/tt0097223/
2932,Days of Heaven (1978),Drama,https://www.imdb.com/title/tt0077405/
2933,"Fire Within, The (Feu follet, Le) (1963)",Drama,https://www.imdb.com/title/tt0057058/
2934,"Amor brujo, El (Love Bewitched, A) (1986)",Drama|Musical,https://www.imdb.com/title/tt0090636/
2935,"Lady Eve, The (1941)",Comedy|Romance,https://www.imdb.com/title/tt0033804/
2936,Sullivan's Travels (1941),Adventure|Comedy|Romance,https://www.imdb.com/title/tt0034240/
2937,"Palm Beach Story, The (1942)",Comedy,https://www.imdb.com/title/tt0035169/
2938,Man Facing Southeast (1986),Drama|Sci-Fi,https://www.imdb.com/title/tt0091214/
2939,Niagara (1953),Drama|Thriller,https://www.imdb.com/title/tt0046126/
2940,Gilda (1946),Drama|Film-Noir|Mystery|Romance,https://www.imdb.com/title/tt0038559/
2941,South Pacific (1958),Musical|Romance|War,https://www.imdb.com/title/tt0052225/
2942,Flashdance (1983),Drama|Romance,https://www.imdb.com/title/tt0085549/
2943,Indochine (1992),Drama|Romance,https://www.imdb.com/title/tt0104507/
2944,"Dirty Dozen, The (1967)",Action|Drama|War,https://www.imdb.com/title/tt0061578/
2945,Mike's Murder (1984),Mystery,https://www.imdb.com/title/tt0087722/
2946,Help! (1965),Comedy|Musical,https://www.imdb.com/title/tt0059260/
2947,Goldfinger (1964),Action|Adventure|Thriller,https://www.imdb.com/title/tt0058150/
2948,From Russia with Love (1963),Action|Adventure|Thriller,https://www.imdb.com/title/tt0057076/
2949,Dr. No (1962),Action|Adventure|Thriller,https://www.imdb.com/title/tt0055928/
2950,"Blue Lagoon, The (1980)",Adventure|Drama|Romance,https://www.imdb.com/title/tt0080453/
2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western,https://www.imdb.com/title/tt0058461/
2952,Sydney (Hard Eight) (1996),Crime|Drama|Thriller,https://www.imdb.com/title/tt0119256/
2953,Home Alone 2: Lost in New York (1992),Children|Comedy,https://www.imdb.com/title/tt0104431/
2954,Penitentiary (1979),Drama,https://www.imdb.com/title/tt0079709/
2955,Penitentiary II (1982),Drama,https://www.imdb.com/title/tt0084485/
2956,Someone to Watch Over Me (1987),Action|Crime|Thriller,https://www.imdb.com/title/tt0094008/
2957,Sparrows (1926),Drama,https://www.imdb.com/title/tt0017423/
2958,Naturally Native (1998),Drama,https://www.imdb.com/title/tt0133117/
2959,Fight Club (1999),Action|Crime|Drama|Thriller,https://www.imdb.com/title/tt0137523/
2960,Beefcake (1999),Drama,https://www.imdb.com/title/tt0187712/
